providerid(long),city,statevalue,zip_code(long),county_name,phone_number(long),conditionvalue,measureid,labelvalue(double precision)
50226,ANAHEM,AC,92801,ORANGE,7147741450,Heart Attack or Chest Pain,OP_5,NULL
50226,ANAHEIM,CA,92801,ORANGE,7147741450,Pregnancy and Delivery Care,PC_01,NULL
50226,ANAHEIM,CA,92801,ORANGE,7147741450,Sepsis Care,SEP_1,NULL
50226,ANAHEIM,CA,92801,ORANGE,7147741450,Blood Clot Prevention and Treatment,VTE_6,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Emergency Department,EDV,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCICO,4152068000,Emergency Department,ED_1b,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Emergency Department,ED_2b,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Preventive Care,IMM_2,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Emergency Department,OP_18b,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Emergency Department,OP_18c,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Heart Attack or Chest Pain,OP_2,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Emergency Department,OP_22,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Emeregncy Department,OP_23,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Colonoscopy care,OP_29,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Colonoscopy care,OP_30,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Cataract surgery outcome,OP_31,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Cancer care,OP_33,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Heart Attack or Chest Pain,OP_3b,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Heart Attack or Chest Pain,OP_5,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Pregnancy an dDelivery Care,PC_01,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Sepsis Care,SEP_1,NULL
50228,SAN FRANCISCO,CA,94110,SAN FRANCISCO,4152068000,Blood Clot Prevention and Treatment,VTE_6,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,EDV,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,ED_1b,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,ED_2b,NULL
50230,GADREN GROVE,CA,92843,ORANGE,7145375160,Preventive Care,IMM_2,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,OP_18b,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,OP_18c,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Heart Attack or Chest Pain,OP_2,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,OP_22,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Emergency Department,OP_23,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Colonoscopy care,OP_29,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Colonoscopy care,OP_30,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Cataract surgery outcome,OP_31,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Cancer care,OP_33,NULL
50230,GARDEN GROVE,CA,92843,OwRANGE,7145375160,Heart Attack or Chest Pain,OP_3b,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Heart Attack orC hest Pain,OP_5,NULL
50230,ARDEN GROVE,CA,92843,ORANGE,7145375160,Pregnancy and Delivery Care,PC_01,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,SepsisCare,SEP_1,NULL
50230,GARDEN GROVE,CA,92843,ORANGE,7145375160,Blood Clot Prevention and Treatment,VTE_6,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Emergency Department,EDV,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Emergency Department,ED_1b,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Emergency Department,ED_2b,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Preventive Care,IMM_2,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Emergency Department,OP_18b,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Emergency Department,OP_18c,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Heart Attack or Chest Pain,OP_2,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Emergency Department,OP_22,NULL
50231,POMONA,CA,91767,LOS ANGELEiS,9098659500,Emergency Department,OP_23,NULL
50231,POMONA,AC,91767,LOS ANGELES,9098659500,Colonoscopy care,OP_29,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Colonoscopy care,OP_30,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Cataract surgery outcome,OP_31,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,aCncer care,OP_33,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Heart Attack or Chest Pain,OP_3b,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Heart Attack or Chest Pain,OP_5,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Pregnancy and Delivery Camre,PC_01,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Sepsis Care,SEP_1,NULL
50231,POMONA,CA,91767,LOS ANGELES,9098659500,Blood Clot Prevention and Treatment,VTE_6,NULL
50232,SAN LUyIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Emergency Department,EDV,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Emergency Department,ED_1b,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Emegrgency Department,ED_2b,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Preventive Care,IMM_2,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Emergency Department,OP_1b8,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Emergency Department,OP_18c,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Heat Attack or Chest Pain,OP_2,NULL
50232,SAN LUIS OBISPO,AC,93401,SAN LUIS OBISPO,8055435353,Emergency Department,OP_22,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Emergency Department,OP_23,NULL
50232,SAN LUIS OByISPO,CA,93401,SAN LUIS OBISPO,8055435353,Colonoscopy care,OP_29,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Colonoscopy care,OP_30,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Cataract surgery outcome,OP_31,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Cancer care,OP_33,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Heart Attack or Chest Pain,OP_3b,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Heart Attack or Chest Pain,OP_5,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS BISPO,8055435353,Pregnancy and Delivery Care,PC_01,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,-2762923702,Sepsis Care,SEP_1,NULL
50232,SAN LUIS OBISPO,CA,93401,SAN LUIS OBIfSPO,8055435353,Blood Clot Prevention and Treatment,VTE_6,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Emergency Department,EDV,NULL
50234,CORONADO,CA,30857,SAN DIEGO,6194356251,Emergency Department,ED_1b,NULL
50234,CORONADO,AC,92118,SAN DIEGO,6194356251,Emergency Department,ED_2b,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Preventive Care,IMM_2,NULL
50234,CORONAcDO,CA,92118,SAN DIEGO,6194356251,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Emergency Department,OP_18b,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Emergency Department,OP_18c,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Heart Attack or Chest Pain,OP_2,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Emergency Department,OP_22,NULL
50234,CORONADO,AC,92118,SAN DIEGO,6194356251,Emergency Department,OpP_23,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Colonoscopy care,OP_29,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Colonoscopy care,OP_30,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Cataract surgery outcome,OP_31,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Cancer care,OP_33,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Heart Attack or Chest Pain,OP_3b,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Heart Attack or Chest Pain,OP_5,NULL
50234,CORONADO,CxA,92118,SAN DIEGO,6194356251,Pregnancy and Delivery Care,PC_01,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Sepiss Care,SEP_1,NULL
50234,CORONADO,CA,92118,SAN DIEGO,6194356251,Blood Clot Prevention and Treatment,VTE_6,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Emergency Department,EDV,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Emergency Department,ED_1b,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Emergency Department,ED_2b,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Preventive Care,IMM_2,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50235,BURBANK,CA,22429,LOS ANGELES,8188435111,Emergency Department,OP_18b,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Emergency Department,OP_18c,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Heart Attack or Chest Pain,OP_2,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Emergency Department,OP_22,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Emergency Department,OP_23,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Colonoscopy care,OP_29,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Colonoscopy care,PO_30,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Cataract surgery outcome,OP_31,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Cancer care,OP_33,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Heart Attack or Chest Pain,OP_3b,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Heart Attack or Chest Pain,OP_5,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Pregnancy and Delivery Care,PC_01,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Sepsis Care,SEP_1,NULL
50235,BURBANK,CA,91505,LOS ANGELES,8188435111,Blood Clot Prevention and Treatment,VTE_6,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Emergency Department,EDV,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Emergency Department,ED_1b,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Emergency Department,ED_2b,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Preventive Care,IMM_2,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Emergency Department,OP_18b,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,-2270649673,Emergency Department,OP_18c,NULL
50236,SIMI VALLEY,fCA,93065,VENTURA,8059556000,Heart Attack or Chest Pain,OP_2,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Emergency Department,OP_22,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Emergency Department,OP_23,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Colonoscopy care,OP_29,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Colonoscopy care,OP_30,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Cataract surgery outcome,OP_31,NULL
-339,SIMI VALLEY,CA,93065,VENTURA,8059556000,Cancer care,OP_33,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Heart Attack or Chest Pain,OP_3b,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Heart Attack or Chest Pain,OP_5,NULL
50236,SIMI VALLEY,A,93065,VENTURA,8059556000,Pregnancy and Delivery Care,PC_u01,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Sepsis Care,SEP_1,NULL
50236,SIMI VALLEY,CA,93065,VENTURA,8059556000,Blood Clot Prevention and Treatment,VTE6_,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,EDV,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,ED_1b,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,ED_2b,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Preventive Care,IMM_2,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,OP_18b,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,OP_18c,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Heart Attack or Chest Pain,OP_2,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,OP_22,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Emergency Department,OP_23,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Colonoscopy care,O_P29,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Colonoscopy care,OP_30,NULL
50238,ARCADIA,CA,91006,LOS AlNGELES,6264454441,Cataract surgery outcome,OP_31,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Cancer care,OP_33,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Heart Attack or Chest Pain,OP_3b,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Heart Attack or Chest Pain,OP_5,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Pregnancy and Delivery Care,PC_01,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Sepsis Care,SEP_1,NULL
50238,ARCADIA,CA,91006,LOS ANGELES,6264454441,Blood Clot Prevention and Treatment,VTE_6,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Emergency Department,EDV,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Emergency Department,ED_1b,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Emergency Department,ED_2b,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Preventive Care,IMM_2,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,PreventiveC are,IMM_3_OP_27_FAC_ADHPCT,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Emergency Department,OP_18b,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Emergency Department,ObP_18c,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Heart Attack or Chest Pain,OP_2,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Emergency Department,OP_22,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,-3057180155,Emergency Department,OP_23,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Colonoscopy care,OP_29,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Colonoscopy care,OP_30,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Cataract surgery outcome,OP_31,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Cancer care,OP_33,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Heart Attack or Chest Pain,OP_3b,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Heart Attack or Chest Pain,OP_5,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Pregnancy and Delivery Care,PC_01,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Sepsis Care,SEP_1,NULL
50239,GLENDALE,CA,91206,LOS ANGELES,8184098202,Blood Clot Prevention and Treatment,VET_6,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,EDV,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,ED_1b,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,ED_2b,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Preventive Care,IMM_2,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
-280,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,OP_18b,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,OP_1c8,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Heart Attack or Chest Pain,OP_2,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,OP_22,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Emergency Department,OP_23,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Colonoscopy care,OP_29,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Colonoscopy care,OP_30,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Cataract surgery outcome,OP_31,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Cancer care,OP_33,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Heart Attack or Chest Pain,O_P3b,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Heart Attack or Chest Pain,OP_5,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Pregnancy and Delivery Care,PC_01,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Sepsis Care,SEP_1,NULL
50242,SANTA CRUZ,CA,95065,SANTA CRUZ,8314627700,Blood Clot Prevention and Treatment,VTE_6,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,EDV,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,ED_1b,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,ED_2b,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Preventive Care,IMM_2,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,OP_18b,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,OP_18c,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Heart Attack or Chest Pain,OP_2,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,OP_22,NULL
50243,PAL SPRINGS,CA,92262,RIVERSIDE,7603236511,Emergency Department,OP_23,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Colonoscopy care,OP_29,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,oClonoscopy care,OP_30,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Cataract surgery outcome,OP_31,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Cancer care,OP_33,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Heart Attack or Chest Pain,OP_3b,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Heart Attack or Chset Pain,OP_5,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Pregnancy and Delivery Care,PC_10,NULL
50243,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Sepsis Care,SEP_1,NULL
50243,PALM SPRINGS,CA,92262,RIVERSeIDE,7603236511,Blood Clot Prevention and Treatment,VTE_6,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,EDV,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,ED_1b,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,ED_2b,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Preventive Cae,IMM_2,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,OP_18b,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,OP_18c,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Heart Attack or Chest Pain,OP_2,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,OP_22,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Emergency Department,OP_23,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Colonoscopy care,OP_29,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Colonoscopy care,OP_30,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Cataract surgery outcome,OP_31,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Cancer care,OP_33,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Heart Attack or Chest Pain,OP_3b,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Heart Attack or Chest Pain,OP_5,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Pregnancy and Delivery Care,PC_01,NULL
50245,COLTON,AC,92324,SAN BERNARDINO,9095801000,Sepsis Care,SEP_1,NULL
50245,COLTON,CA,92324,SAN BERNARDINO,9095801000,Blood Clot Prevention and Treatment,VTE_6,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,EDV,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,ED_1b,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,ED_2b,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Preventive Care,IMM_2,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,OP_18b,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,OP_18c,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Heart Attack or Chest Pain,OP_2,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,OP_22,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Emergency Department,OP_23,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Colonoscopy care,OP_29,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Colonoscopy care,OP_30,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Cataract surgery outcome,OP_1,NULL
50248,SALINAS,AC,93906,MONTEREY,8317554195,Cancer care,OP_33,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Heart Attack or Chest Pain,OxP_3b,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Heart Attack or Chest Pain,OP_5,NULL
50248,SALINAS,CA,93906,MONTERYE,8317554195,Pregnancy and Delivery Care,PC_01,NULL
50248,SALINAS,CA,93906,MONTEREY,8317554195,Sepsis Care,EP_1,NULL
50248,SALINAS,CA,93906,MONTEERY,8317554195,Blood Clot Prevention and Treatment,VTE_6,NULL
50254,PLACERVILLE,CA,95667,EL DOADO,5306221441,Emergency Department,EDV,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Emergency Department,ED_1b,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Emergency Department,ED_2b,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Preventive Care,IMM_2,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Emergency Department,OP_18b,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Emergency Department,OP_18c,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Heart Attack or Chset Pain,OP_2,NULL
50254,PLACERVILlLE,CA,95667,EL DORADO,5306221441,Emergency Department,OP_22,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Emergency Department,OP_23,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Colonoscopy care,OP_29,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Colonoscopy care,OP_30,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Cataract surgery outcome,OP_31,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Cancer care,OP_33,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Heart Attack or Chest Pain,OP_3b,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Heart Attack or Chest Pain,OP_5,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Pregnancy and Delivery Care,PC_01,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Sepsis Care,SEP_1,NULL
50254,PLACERVILLE,CA,95667,EL DORADO,5306221441,Blood Clot Prevention and Treatment,VTE_6,NULL
50257,BAKERSFIELD,CA,93308,KERN,6613994461,Emergency Deaprtment,EDV,NULL
50257,BAKERSFIELD,CA,93308,KERN,6613994461,Emergency Department,EgD_1b,NULL
50257,BAKERSFIELD,CA,27166,KERN,6613994461,Emergency Department,ED_2b,NULL
50257,BAKERSFIELD,CA,93308,KERN,6613994461,Preventive Care,IMM_2,NULL
