license(long),dba_name,aka_name,facility_type,risk,address,city,statevalue,zip(long),inspectionid(long),labelvalue(double precision)
11242,JOHN BARLEYCORN MEMORIAL PUB,JOHN BARLEYCORN MEMORIAL PUB,estaurant,Risk 1 (High),658 W BELDEN AVE ,CHICAGO,IL,60614,1198797,NULL
11242,JOHN BARLEYCORN MEMORIAL PUB,JOHN BARLEYCORN MEMOIRAL PUB,Restaurant,Risk 1 (High),658 W BELDEN AVE ,CHICAGO,IL,60614,1198802,NULL
11242,JOHN BARLEYCORN MEMORIAL PUB,JOHN BARLEYCORN MEMORIAL PUB,Restaurant,Risk 1 (High),658 W BELDEN AVE ,CHICAGO,IL,60614,1230173,NULL
11242,JOHN BARLEYCORN MEMORIAL PUB,JOHN BARLEYCORN MEMORIAL PUB,Restaurant,Risk 1 (High),658 W BELDEN AVE ,CHICAGO,IL,60614,154556,NULL
11242,JOHfN BARLEYCORN MEMORIAL PUB,JOHN BARLEYCORN MEMORIAL PUB,Restaurant,Risk 1 (High),658 W BELDEN AVE ,CHICAGO,IL,60614,154590,NULL
11242,JOHN BARLEYCORN MEMORIAL PUB,JOHN BARLEYCORN MEMORIAL PUB,Restaurant,Risk 1 (High),658 W BELDEN AVE ,CHICAGO,IL,60614,154576,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,LI,60655,2549670,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2484717,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2279488,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,Scholo,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2269103,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2144716,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2059259,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2064305,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2049341,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,2049916,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,1734374,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (iHgh),3737 W 99th ST ,CHICAGO,IL,60655,1522893,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99h ST ,CHICAGO,IL,60655,1523136,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,1459368,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,1151188,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,1150316,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1(High),3737 W 99th ST ,CHICAGO,IL,60655,577346,NULL
11254,MOTHER MCAULEY HIGH SCHOOL,MOTHER MCAULEY HIGH SCHOOL,School,Risk 1 (High),3737 W 99th ST ,CHICAGO,IL,60655,419368,NULL
11276,EL NARANJO,EL NARANJO,Grocery Store,Risk 3 (Low),4516 S ASHLAND AVE ,CHICAGO,IL,60609,585554,NULL
11356,WERTELKAS TAVERN,WERTELKAS TAVERN,Liquor,Risk 3 (Low),5700 W 63RD ST ,CHICAGO,IL,60638,577480,NULL
11356,WERTELKAS TAVERN,WERTELKAS TAVERN,Liquor,Risk 3 (Low),5700 W 63RD ST ,CHICAGO,IL,60638,577497,NULL
11356,WERTELKAS TAVERN,WERTELKAS TAVERN,Liquor,Risk 3 (Low),500 W 63RD ST ,CHICAGO,IL,60638,549244,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (Hgh),5500 W NORTH AVE ,CHICAGO,IL,60639,2546955,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2545561,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2546435,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2545158,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2528570,NULL
11362,POPEYES FRIED CHICKEN,PPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2524029,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2484236,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2252609,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,2042263,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1975235,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1763976,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Riskg 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1465121,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1465251,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1465265,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1465090,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1464807,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1464824,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 y(High),5500 W NORTH AVE ,CHICAGO,IL,60639,1385494,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1385518,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1385500,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,1335667,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,557705,NULL
11362,POPEYES FRIED CHICKEN,POPEYES FRIED CHICKEN,Restaurant,Risk 1 (High),5500 W NORTH AVE ,CHICAGO,IL,60639,491093,NULL
11366,FRIENDLY FOOD & LIQUOR,FRIENDLY FOOD & LIQUOR,Grocery Store,Risk 3 (Low),6323 S CENTRAL AVE ,CHICAGO,IL,60638,2370003,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CHICAGO,IL,60647,2549718,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),876 N DAMEN AVE ,CHICAGO,IL,83855,2550042,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CHICAGO,IL,60647,2366372,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CrHICAGO,IL,60647,3745081,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,HICAGO,IL,60647,2071671,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CHICAGO,IL,60647,1442158,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CHICAGO,IL,60647,1375903,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CHICAGO,IL,60647,635093,NULL
11406,GEORGES HOT DOG,GEORGES HOT DOG,Restaurant,Risk 1 (High),1876 N DAMEN AVE ,CHICAGO,IL,60647,134268,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,2288510,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,2213908,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,2214074,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,2078701,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,1932489,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,-556656,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,1482481,NULL
11453,FOOD TOWN,FOOD TOWN,Grocery Store,Risk 1 (High),4401 N HAZEL ST ,CHICAGO,IL,60640,1236034,NULL
11504,BUCKINGHAM PAVILLION INC,BUCKINGHAM PAVILLION,Long Term Care,Risk 1 (High),2625 W TOUHY AVE ,CHICAGO,IL,60645,1301091,NULL
11504,BUCKINGHAM PAVILLION INC,BUCKINGHAM PAVILLION,Long Term Care,Risk 1 (High),2625 W TOUHY AVE ,CHICAGO,IL,60645,664219,NULL
11504,BUCKINGHAM PAVILLION INC,BUCKINGHAM PAVILLION,Long Term Care,Risk 1 (High),2625 W TOUHY AVE ,CHICAGO,IL,60645,88623,NULL
11505,BIRCHWOOD PLAZA INC,BIRCHWOOD PLAZA,Long Term Care,Risk 1 (High),1426 W BIRCHWOOD AVE ,CHICAGO,IL,60626,1229670,NULL
11505,BIRCHWOOD PLAZA INC,BIRCHWOOD PLAZA,Long Term Care,Risk 1 (High),1426 W BIRCHWOOD AVE ,CHICAGO,IL,60626,1229632,NULL
11505,BIRCHWOOD PLAZA INC,BIRCHWOOD PLAZA,Long Term Care,Risk 1 (High),1426 W BIRCHWOOD AE ,CHICAGO,IL,60626,585506,NULL
11505,BIRCHWOOD PLAZA INC,BIRCHWOOD PLAZA,Long Term Care,Risk 1 (High),1426 W BIRCHWOOD AVE ,CHICAGO,L,60626,154294,NULL
11507,CLAYTON RESIDENTIAL HOME INC,CLAYTON RESIDENTIAL HOME,Long Term Care,Risk 1 (High),2026 N CLARK ST ,HICAGO,IL,60614,1092729,NULL
11507,CLAYTON RESIDENTIAL HOME INC,CLAYTON RESIDENTIAL HOME,Long Term Care,Risk 1 (High),2026 N CLARK ST ,CHxICAGO,IL,60614,1229853,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,2401404,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINS ST ,CHICAGO,IL,60642,2387124,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINESS T ,CHICAGO,IL,60642,2304476,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,2184881,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,2072096,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,1948929,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,1949148,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,1575590,NULL
35273,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,1575704,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,1473556,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,1361335,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,L,60642,1300553,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,670238,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,69571,547986,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,610318,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,278058,NULL
11562,CALIHAN CATERING,CALIHAN CATERING,Catering,Risk 1 (High),833 W HAINES ST ,CHICAGO,IL,60642,277867,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,89038,2484797,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,2484464,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakrey,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,2129613,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,1746222,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,1734343,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,1497099,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,1497411,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,1228014,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,1353409,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,509499,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,529354,NULL
11571,PANADERIA LA CENTRAL INC,PANADERIA LA CENTRAL INC,Bakery,Risk 2 (Medium),4523 S ASHLAND AVE ,CHICAGO,IL,60609,581109,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2538185,NULL
11583,CRIO,RCIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2355578,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2355241,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2135420,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2145431,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2145042,NULL
33249,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,50094,2081277,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,2078722,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1950720,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1578258,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1578462,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1435215,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1459566,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1434945,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1198842,NULL
11583,CRIO,RIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1198860,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1229303,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,1215096,NULL
11583,CRIO,CRIO,Restaurant,Risk 1 (High),25062508 N CLYBOURN AVE ,CHICAGO,IL,60614,517381,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2509425,NULL
11587,LARAMIE BAKERYd & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2501110,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2369784,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2355586,NULL
11587,LARAMIE BAKERY & DhELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2241065,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2213351,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,2201031,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHIClAGO,IL,60641,1995479,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1990123,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1946287,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1763783,NULL
34036,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,oCHICAGO,IL,60641,1770224,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1528082,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1199754,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1473946,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1389279,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grociery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1166263,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1271359,NULL
11587,LARAIME BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,1194286,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,L,60641,1271209,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,491863,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,361247,NULL
11587,LARAMIE BAKERY & DELI,LARAMIE BAKERY & DELI,Grocery Store,Risk 1 (High),30123014 N LARAMIE AVE ,CHICAGO,IL,60641,361223,NULL
11623,APPEL PANTRY,APPLE PANTRY,Grocery Store,Risk 3 (Low),5835 W FULLERTON AVE ,CHICAGO,IL,60639,2240767,NULL
11623,APPLE PANTRY,APPLE PANTRY,Grocery Store,Risk 3 c(Low),5835 W FULLERTON AVE ,CHICAGO,IL,60639,1277292,NULL
11623,APPLE PANTRY,APPLE PANTRY,Grocery Store,Risk 3 (Low),5835 W FULLERTON AVE ,CHICAGO,IL,60639,580534,NULL
11629,NEW ATTITUDE,NEW ATTITUDE,Restaurant,Rsik 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,1151410,NULL
11629,NEW ATTITUDE,NEW ATTITUDE,Restaurant,Risk 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,1151731,NULL
11629,NEW ATTITUDE,NEW ATTITUDE,Restaurant,Risk 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,1150637,NULL
11629,NEW ATITTUDE,NEW ATTITUDE,Restaurant,Risk 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,543445,NULL
11629,NEW ATTITUDE,NEW ATTITUDE,Restaurant,Risk 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,543433,NULL
11629,NEW ATTITUDE,NEW ATTITUDE,Restaurant,Risk 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,233932,NULL
11629,NEW ATTITUDE,NEW ATTITUDE,Rsetaurant,Risk 1 (High),7358 S ASHLAND AVE ,CHICAGO,IL,60636,250460,NULL
11648,DANNYS PIZZA,DANNYS PIZZA,Restaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,IL,60638,1546690,NULL
11648,DANNYS PIZZA,DANNYS aPIZZA,Restaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,IL,69304,4479591,NULL
11648,DANNYS PIZZA,DANNYS PIZZA,Restaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,IL,60638,1375875,NULL
11648,DANNYS PIZZA,DANNYS PIZZA,Restaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,IL,60638,1376022,NULL
11648,DANNYS PIZZA,DANNYS PIZZA,eRstaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,IL,60638,1151193,NULL
11648,DANNYS PIZZA,DANNYS PIZZA,Restaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGO,IL,60638,509240,NULL
11648,DANNYS PIZZA,DANNYS PIZZA,Restaurant,Risk 1 (High),6021 S ARCHER AVE ,CHICAGqO,IL,60638,234169,NULL
11693,COFFEE TREE & TEA LEAVES,COFFEE TREE & TEA LEAVES,Grocery Store,Risk 3 (Low),3752 N BROADWAY ,CHICAGO,IL,60613,2370710,NULL
11693,COFFEE TREE & TEA LEAVES,COFFEE TREE & TEA LEAVES,Grocery Store,Risk 3 (Low),3752 N BROADWAY ,CHICAO,IL,60613,2371103,NULL
11693,COFFEE TREE & TEA LEAVES,COFFEE TREE & TEA LEAVES,Grocery Store,Risk 3 (Low),3752 N BROADWAY ,CHICAGO,IL,60613,4560166,NULL
11693,COFFEE TREE & TEA LEAVES,COFFEE TREE & TEA LEAVES,Grocery Store,Risk 3 (Low),3752 N BROADWAY ,CHICAGO,IL,60613,1106775,NULL
11696,ST REST COUNTRY KITCHEN,ST REST COUNTRY KITCHEN,vRestaurant,Risk 1 (High),727 E 87TH ST ,CHICAGO,IL,60619,1557237,NULL
11696,ST REST COUNTRY KITCHEN,ST REST COUNTRY KITCHEN,Restaurant,Risk 1 (High),727 E 87TH ST ,CHICAGO,IL,60619,1387563,NULL
11696,ST REST COUNTRY KITCHEN,ST REST COUNTRY KITCHEN,Restaurant,Risk 1 (High),727 E 87TH ST ,CHICAGO,IL,60619,1376198,NULL
